date,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,pneumonia,flu how long,flu and cold,flu lasts,braun thermoscan,the flu,flu symptoms,flu game,cure flu,cold vs. flu,how long is the flu,symptoms of flu,fever reducer,cold and flu,treating the flu,flu children,incubation period for flu,reduce a fever,i have the flu,low body,treat the flu,flu treatment,do i have the flu,flu shot,flu 2018,cold versus flu,flu chicago,flu vs cold,flu and fever,flu care,flu vs. cold,human temperature,high fever,medicine for flu,cold vs flu,influenza type a,fight the flu,influenza symptoms,how to treat flu,reduce fever,type a influenza,influenza incubation period,walgreens flu shot,normal body temperature,how to treat the flu,flu virus,fever flu,stomach flu,how long does flu last,illinois flu,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,stomach,how long is flu contagious,symptoms of the flu,taking temperature,exposed to flu,flu contagious,flu length,get over the flu,stomach flu symptoms,symptoms of bronchitis,what is the flu,cold or flu,flu medicine,flu remedies,flu complications,treat flu,how to get rid of the flu,body temperature
2012-43,17.0,9.0,13.0,0.0,0.0,12.0,0.0,1.0,1.0,26.0,2.0,3.0,0.0,0.0,0.0,51.0,4.0,2.0,0.0,0.0,13.0,14.0,1.0,0.0,0.0,2.0,15.0,4.0,9.0,5.0,29.0,0.0,10.0,10.0,63.0,6.0,36.0,0.0,21.0,0.0,0.0,12.0,4.0,9.0,5.0,0.0,14.0,40.0,11.0,2.0,3.0,1.0,7.0,17.0,26.0,17.0,9.0,14.0,25.0,3.0,10.0,4.0,32.0,2.0,2.0,21.0,3.0,3.0,9.0,0.0,18.0,0.0,58.0,4.0,25.0,4.0,8.0,0.0,64.0,0.0,0.0,3.0,4.0,13.0,4.0,3.0,34.0,24.0,22.0,9.0,13.0,13.0,3.0,4.0,2.0,63.0
2012-44,17.0,9.0,13.0,0.0,0.0,12.0,0.0,1.0,1.0,26.0,2.0,3.0,0.0,0.0,0.0,51.0,4.0,2.0,0.0,0.0,13.0,14.0,1.0,0.0,0.0,2.0,15.0,4.0,9.0,5.0,29.0,0.0,10.0,10.0,63.0,6.0,36.0,0.0,21.0,0.0,0.0,12.0,4.0,9.0,5.0,0.0,14.0,40.0,11.0,2.0,3.0,1.0,7.0,17.0,26.0,17.0,9.0,14.0,25.0,3.0,10.0,4.0,32.0,2.0,2.0,21.0,3.0,3.0,9.0,0.0,18.0,0.0,58.0,4.0,25.0,4.0,8.0,0.0,64.0,0.0,0.0,3.0,4.0,13.0,4.0,3.0,34.0,24.0,22.0,9.0,13.0,13.0,3.0,4.0,2.0,63.0
2012-45,31.0,10.0,40.0,35.0,15.0,30.0,1.0,1.0,2.0,17.0,6.0,8.0,1.0,1.0,1.0,66.0,13.0,3.0,0.0,0.0,31.0,33.0,1.0,2.0,0.0,4.0,31.0,5.0,17.0,8.0,55.0,28.0,11.0,23.0,64.0,9.0,49.0,0.0,20.0,0.0,0.0,20.0,6.0,10.0,6.0,3.0,17.0,57.0,16.0,6.0,8.0,2.0,25.0,19.0,49.0,48.0,24.0,19.0,32.0,6.0,41.0,10.0,66.0,4.0,4.0,25.0,9.0,6.0,34.0,13.0,20.0,7.0,65.0,16.0,41.0,5.0,23.0,0.0,69.0,0.0,2.0,8.0,7.0,49.0,2.0,8.0,64.0,23.0,35.0,11.0,32.0,25.0,0.0,12.0,3.0,71.0
2012-46,31.0,10.0,40.0,35.0,15.0,30.0,1.0,1.0,2.0,17.0,6.0,8.0,1.0,1.0,1.0,66.0,13.0,3.0,0.0,0.0,31.0,33.0,1.0,2.0,0.0,4.0,31.0,5.0,17.0,8.0,55.0,28.0,11.0,23.0,64.0,9.0,49.0,0.0,20.0,0.0,0.0,20.0,6.0,10.0,6.0,3.0,17.0,57.0,16.0,6.0,8.0,2.0,25.0,19.0,49.0,48.0,24.0,19.0,32.0,6.0,41.0,10.0,66.0,4.0,4.0,25.0,9.0,6.0,34.0,13.0,20.0,7.0,65.0,16.0,41.0,5.0,23.0,0.0,69.0,0.0,2.0,8.0,7.0,49.0,2.0,8.0,64.0,23.0,35.0,11.0,32.0,25.0,0.0,12.0,3.0,71.0
2012-47,31.0,10.0,40.0,35.0,15.0,30.0,1.0,1.0,2.0,17.0,6.0,8.0,1.0,1.0,1.0,66.0,13.0,3.0,0.0,0.0,31.0,33.0,1.0,2.0,0.0,4.0,31.0,5.0,17.0,8.0,55.0,28.0,11.0,23.0,64.0,9.0,49.0,0.0,20.0,0.0,0.0,20.0,6.0,10.0,6.0,3.0,17.0,57.0,16.0,6.0,8.0,2.0,25.0,19.0,49.0,48.0,24.0,19.0,32.0,6.0,41.0,10.0,66.0,4.0,4.0,25.0,9.0,6.0,34.0,13.0,20.0,7.0,65.0,16.0,41.0,5.0,23.0,0.0,69.0,0.0,2.0,8.0,7.0,49.0,2.0,8.0,64.0,23.0,35.0,11.0,32.0,25.0,0.0,12.0,3.0,71.0
2012-48,31.0,10.0,40.0,35.0,15.0,30.0,1.0,1.0,2.0,17.0,6.0,8.0,1.0,1.0,1.0,66.0,13.0,3.0,0.0,0.0,31.0,33.0,1.0,2.0,0.0,4.0,31.0,5.0,17.0,8.0,55.0,28.0,11.0,23.0,64.0,9.0,49.0,0.0,20.0,0.0,0.0,20.0,6.0,10.0,6.0,3.0,17.0,57.0,16.0,6.0,8.0,2.0,25.0,19.0,49.0,48.0,24.0,19.0,32.0,6.0,41.0,10.0,66.0,4.0,4.0,25.0,9.0,6.0,34.0,13.0,20.0,7.0,65.0,16.0,41.0,5.0,23.0,0.0,69.0,0.0,2.0,8.0,7.0,49.0,2.0,8.0,64.0,23.0,35.0,11.0,32.0,25.0,0.0,12.0,3.0,71.0
2012-49,15.0,0.0,31.0,10.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,0.0,0.0,13.0,14.0,1.0,1.0,0.0,1.0,10.0,2.0,6.0,0.0,6.0,6.0,6.0,11.0,57.0,0.0,29.0,0.0,5.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,16.0,34.0,3.0,2.0,0.0,2.0,6.0,20.0,20.0,0.0,0.0,3.0,28.0,4.0,12.0,4.0,48.0,4.0,1.0,7.0,7.0,2.0,9.0,0.0,12.0,0.0,57.0,9.0,24.0,5.0,14.0,0.0,64.0,1.0,1.0,3.0,2.0,13.0,0.0,3.0,55.0,12.0,10.0,14.0,18.0,22.0,4.0,3.0,3.0,75.0
2012-50,15.0,0.0,31.0,10.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,0.0,0.0,13.0,14.0,1.0,1.0,0.0,1.0,10.0,2.0,6.0,0.0,6.0,6.0,6.0,11.0,57.0,0.0,29.0,0.0,5.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,16.0,34.0,3.0,2.0,0.0,2.0,6.0,20.0,20.0,0.0,0.0,3.0,28.0,4.0,12.0,4.0,48.0,4.0,1.0,7.0,7.0,2.0,9.0,0.0,12.0,0.0,57.0,9.0,24.0,5.0,14.0,0.0,64.0,1.0,1.0,3.0,2.0,13.0,0.0,3.0,55.0,12.0,10.0,14.0,18.0,22.0,4.0,3.0,3.0,75.0
2012-51,15.0,0.0,31.0,10.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,0.0,0.0,13.0,14.0,1.0,1.0,0.0,1.0,10.0,2.0,6.0,0.0,6.0,6.0,6.0,11.0,57.0,0.0,29.0,0.0,5.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,16.0,34.0,3.0,2.0,0.0,2.0,6.0,20.0,20.0,0.0,0.0,3.0,28.0,4.0,12.0,4.0,48.0,4.0,1.0,7.0,7.0,2.0,9.0,0.0,12.0,0.0,57.0,9.0,24.0,5.0,14.0,0.0,64.0,1.0,1.0,3.0,2.0,13.0,0.0,3.0,55.0,12.0,10.0,14.0,18.0,22.0,4.0,3.0,3.0,75.0
2012-52,15.0,0.0,31.0,10.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,49.0,5.0,1.0,0.0,0.0,13.0,14.0,1.0,1.0,0.0,1.0,10.0,2.0,6.0,0.0,6.0,6.0,6.0,11.0,57.0,0.0,29.0,0.0,5.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,16.0,34.0,3.0,2.0,0.0,2.0,6.0,20.0,20.0,0.0,0.0,3.0,28.0,4.0,12.0,4.0,48.0,4.0,1.0,7.0,7.0,2.0,9.0,0.0,12.0,0.0,57.0,9.0,24.0,5.0,14.0,0.0,64.0,1.0,1.0,3.0,2.0,13.0,0.0,3.0,55.0,12.0,10.0,14.0,18.0,22.0,4.0,3.0,3.0,75.0
2013-01,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-02,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-03,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-04,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-05,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-06,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-07,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-08,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-09,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-10,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-11,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-12,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-13,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-14,11.0,9.0,33.0,9.0,0.0,10.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,43.0,4.0,1.0,0.0,0.0,13.0,11.0,1.0,0.0,0.0,3.0,13.0,4.0,3.0,0.0,5.0,8.0,5.0,10.0,66.0,8.0,10.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,21.0,37.0,7.0,2.0,0.0,1.0,5.0,27.0,36.0,0.0,9.0,6.0,21.0,5.0,25.0,3.0,36.0,5.0,1.0,7.0,3.0,2.0,4.0,3.0,6.0,0.0,55.0,0.0,9.0,4.0,13.0,0.0,70.0,0.0,1.0,4.0,0.0,5.0,2.0,3.0,38.0,14.0,9.0,3.0,16.0,7.0,3.0,4.0,2.0,58.0
2013-15,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0
2013-16,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0
2013-17,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0
2013-18,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,8.0,56.0,0.0,19.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,46.0,0.0,3.0,0.0,0.0,2.0,9.0,19.0,0.0,9.0,0.0,12.0,0.0,14.0,1.0,18.0,1.0,1.0,6.0,2.0,5.0,2.0,3.0,6.0,0.0,47.0,4.0,4.0,0.0,9.0,0.0,66.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,6.0,6.0,6.0,3.0,7.0,3.0,0.0,2.0,2.0,46.0
2013-19,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0
2013-20,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0
2013-21,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0
2013-22,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,6.0,0.0,8.0,9.0,54.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,6.0,35.0,0.0,2.0,0.0,0.0,2.0,10.0,20.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,11.0,1.0,1.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,48.0,5.0,7.0,0.0,7.0,0.0,61.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,22.0,17.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0
2013-23,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0
2013-24,6.0,0.0,20.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,6.0,0.0,16.0,4.0,56.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,11.0,40.0,3.0,0.0,2.0,0.0,2.0,10.0,20.0,10.0,0.0,0.0,4.0,0.0,8.0,2.0,19.0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,3.0,44.0,5.0,7.0,0.0,9.0,0.0,65.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,17.0,8.0,7.0,0.0,7.0,7.0,0.0,0.0,2.0,45.0
